ts,rate
1784217600000,0.0001
1784246400000,2.75636422681e-05
1784275200000,9.38686265869e-05
1784304000000,6.66660002434e-05
1784332800000,-4.22580666393e-05
1784361600000,-3.8706601257e-05
1784390400000,3.36227277263e-05
1784419200000,3.14912571386e-05
1784448000000,4.23255951445e-05
1784476800000,1.96763076032e-05
1784505600000,5.6685663364e-05
1784534400000,-3.778041779e-07
1784563200000,5.55638053836e-05
1784592000000,4.61059780058e-05
1784620800000,3.6589553494e-06
1784649600000,3.40528419867e-05
1784678400000,0.0001
1784707200000,0.0001
1784736000000,3.59827314872e-05
1784764800000,3.85274942603e-05
1784793600000,6.52769868513e-05
1784822400000,4.20748276086e-05
1784851200000,4.68497495091e-05
1784880000000,4.88471010114e-05
